"","date","year","week","weekend","has_sled","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"920",2021-01-24,"w2021","Sun","weekend","sled",110,NA,NA,NA,5.6,NA,29,3,18,19.3,1,2,0,1,4,6,6,7
"921",2021-01-25,"w2021","Mon","weekday","no_sled",168,NA,NA,NA,5.8,NA,29,0,15,20,3,1,2,0,3,4,6,6
"922",2021-01-25,"w2021","Mon","weekday","sled",50,NA,NA,NA,5.8,NA,29,0,15,20,3,1,2,0,3,4,6,6
"923",2021-01-26,"w2021","Tue","weekday","no_sled",133,NA,NA,NA,5.9,NA,29,0,13,20.3,0,3,1,2,0,3,4,6
"924",2021-01-26,"w2021","Tue","weekday","sled",47,NA,NA,NA,5.9,NA,29,0,13,20.3,0,3,1,2,0,3,4,6
"925",2021-01-27,"w2021","Wed","weekday","no_sled",123,NA,NA,NA,6,NA,30,1,13,20,0,0,3,1,1,1,4,5
"926",2021-01-27,"w2021","Wed","weekday","sled",125,NA,NA,NA,6,NA,30,1,13,20,0,0,3,1,1,1,4,5
"927",2021-01-28,"w2021","Thu","weekday","no_sled",227,NA,NA,NA,6,NA,28,-2,27,21.4,1,0,0,3,-1,-1,-1,2
"928",2021-01-28,"w2021","Thu","weekday","sled",72,NA,NA,NA,6,NA,28,-2,27,21.4,1,0,0,3,-1,-1,-1,2
"929",2021-01-29,"w2021","Fri","weekday","no_sled",274,NA,NA,NA,6.1,NA,28,0,29,21.8,-2,1,0,0,-2,-1,-1,-1
"930",2021-01-29,"w2021","Fri","weekday","sled",154,NA,NA,NA,6.1,NA,28,0,29,21.8,-2,1,0,0,-2,-1,-1,-1
"931",2021-01-30,"w2021","Sat","weekend","no_sled",361,NA,NA,NA,6.2,NA,29,1,21,21.4,0,-2,1,0,1,-1,0,0
"932",2021-01-30,"w2021","Sat","weekend","sled",198,NA,NA,NA,6.2,NA,29,1,21,21.4,0,-2,1,0,1,-1,0,0
"933",2021-01-31,"w2021","Sun","weekend","no_sled",394,NA,NA,NA,6.3,NA,29,0,21,21.7,1,0,-2,1,1,1,-1,0
"934",2021-01-31,"w2021","Sun","weekend","sled",40,NA,NA,NA,6.3,NA,29,0,21,21.7,1,0,-2,1,1,1,-1,0
"935",2021-02-01,"w2021","Mon","weekday","no_sled",203,NA,NA,NA,6.3,NA,28,-1,30,22.5,0,1,0,-2,-1,0,0,-2
"936",2021-02-01,"w2021","Mon","weekday","sled",64,NA,NA,NA,6.3,NA,28,-1,30,22.5,0,1,0,-2,-1,0,0,-2
"937",2021-02-02,"w2021","Tue","weekday","no_sled",196,NA,NA,NA,6.3,NA,28,0,34,22.5,-1,0,1,0,-1,-1,0,0
"938",2021-02-02,"w2021","Tue","weekday","sled",97,NA,NA,NA,6.3,NA,28,0,34,22.5,-1,0,1,0,-1,-1,0,0
"939",2021-02-03,"w2021","Wed","weekday","no_sled",86,NA,NA,NA,6.3,NA,27,-1,30,23.3,0,-1,0,1,-1,-2,-2,-1
"940",2021-02-03,"w2021","Wed","weekday","sled",70,NA,NA,NA,6.3,NA,27,-1,30,23.3,0,-1,0,1,-1,-2,-2,-1
"941",2021-02-04,"w2021","Thu","weekday","no_sled",125,NA,NA,NA,7.2,NA,37,10,14,19.5,-1,0,-1,0,9,9,8,8
"942",2021-02-04,"w2021","Thu","weekday","sled",76,NA,NA,NA,7.2,NA,37,10,14,19.5,-1,0,-1,0,9,9,8,8
"943",2021-02-05,"w2021","Fri","weekday","no_sled",175,NA,NA,NA,7.2,NA,35,-2,16,20.6,10,-1,0,-1,8,7,7,6
"944",2021-02-05,"w2021","Fri","weekday","sled",117,NA,NA,NA,7.2,NA,35,-2,16,20.6,10,-1,0,-1,8,7,7,6
"945",2021-02-06,"w2021","Sat","weekend","no_sled",349,NA,NA,NA,7.5,NA,37,2,19,20.3,-2,10,-1,0,0,10,9,9
"946",2021-02-06,"w2021","Sat","weekend","sled",241,NA,NA,NA,7.5,NA,37,2,19,20.3,-2,10,-1,0,0,10,9,9
"947",2021-02-07,"w2021","Sun","weekend","no_sled",390,NA,NA,NA,7.5,NA,36,-1,24,20.8,2,-2,10,-1,1,-1,9,8
"948",2021-02-07,"w2021","Sun","weekend","sled",164,NA,NA,NA,7.5,NA,36,-1,24,20.8,2,-2,10,-1,1,-1,9,8
"949",2021-02-08,"w2021","Mon","weekday","no_sled",236,NA,NA,NA,7.6,NA,35,-1,28,21.7,-1,2,-2,10,-2,0,-2,8
"950",2021-02-08,"w2021","Mon","weekday","sled",100,NA,NA,NA,7.6,NA,35,-1,28,21.7,-1,2,-2,10,-2,0,-2,8
"951",2021-02-09,"w2021","Tue","weekday","no_sled",185,NA,NA,NA,7.6,NA,34,-1,28,22.4,-1,-1,2,-2,-2,-3,-1,-3
"952",2021-02-09,"w2021","Tue","weekday","sled",55,NA,NA,NA,7.6,NA,34,-1,28,22.4,-1,-1,2,-2,-2,-3,-1,-3
"953",2021-02-10,"w2021","Wed","weekday","no_sled",184,NA,NA,NA,7.7,NA,34,0,26,22.6,-1,-1,-1,2,-1,-2,-3,-1
"954",2021-02-10,"w2021","Wed","weekday","sled",76,NA,NA,NA,7.7,NA,34,0,26,22.6,-1,-1,-1,2,-1,-2,-3,-1
"955",2021-02-11,"w2021","Thu","weekday","no_sled",169,NA,NA,NA,8,NA,37,3,26,21.6,0,-1,-1,-1,3,2,1,0
"956",2021-02-11,"w2021","Thu","weekday","sled",102,NA,NA,NA,8,NA,37,3,26,21.6,0,-1,-1,-1,3,2,1,0
"957",2021-02-12,"w2021","Fri","weekday","no_sled",172,NA,NA,NA,8.1,NA,37,0,27,21.9,3,0,-1,-1,3,3,2,1
"958",2021-02-12,"w2021","Fri","weekday","sled",111,NA,NA,NA,8.1,NA,37,0,27,21.9,3,0,-1,-1,3,3,2,1
"959",2021-02-13,"w2021","Sat","weekend","no_sled",396,NA,NA,NA,8.4,NA,38,1,26,22.1,0,3,0,-1,1,4,4,3
"960",2021-02-13,"w2021","Sat","weekend","sled",179,NA,NA,NA,8.4,NA,38,1,26,22.1,0,3,0,-1,1,4,4,3
"961",2021-02-14,"w2021","Sun","weekend","no_sled",423,NA,NA,NA,8.9,NA,43,5,18,20.7,1,0,3,0,6,6,9,9
"962",2021-02-14,"w2021","Sun","weekend","sled",182,NA,NA,NA,8.9,NA,43,5,18,20.7,1,0,3,0,6,6,9,9
"963",2021-02-15,"w2021","Mon","weekday","no_sled",242,NA,NA,NA,8.9,NA,43,0,12,20.7,5,1,0,3,5,6,6,9
"964",2021-02-15,"w2021","Mon","weekday","sled",75,NA,NA,NA,8.9,NA,43,0,12,20.7,5,1,0,3,5,6,6,9
"965",2021-02-16,"w2021","Tue","weekday","no_sled",214,NA,NA,NA,9,NA,41,-2,17,22,0,5,1,0,-2,3,4,4
"966",2021-02-16,"w2021","Tue","weekday","sled",83,NA,NA,NA,9,NA,41,-2,17,22,0,5,1,0,-2,3,4,4
"967",2021-02-17,"w2021","Wed","weekday","no_sled",239,NA,NA,NA,9.1,NA,42,1,13,21.7,-2,0,5,1,-1,-1,4,5
"968",2021-02-17,"w2021","Wed","weekday","sled",132,NA,NA,NA,9.1,NA,42,1,13,21.7,-2,0,5,1,-1,-1,4,5
"969",2021-02-18,"w2021","Thu","weekday","no_sled",219,NA,NA,NA,9.1,NA,41,-1,11,22.2,1,-2,0,5,0,-2,-2,3
"970",2021-02-18,"w2021","Thu","weekday","sled",94,NA,NA,NA,9.1,NA,41,-1,11,22.2,1,-2,0,5,0,-2,-2,3
"971",2021-02-19,"w2021","Fri","weekday","no_sled",225,NA,NA,NA,9.1,NA,40,-1,18,22.8,-1,1,-2,0,-2,-1,-3,-3
"972",2021-02-19,"w2021","Fri","weekday","sled",157,NA,NA,NA,9.1,NA,40,-1,18,22.8,-1,1,-2,0,-2,-1,-3,-3
"973",2021-02-20,"w2021","Sat","weekend","no_sled",393,NA,NA,NA,9.2,NA,39,-1,23,23.6,-1,-1,1,-2,-2,-3,-2,-4
"974",2021-02-20,"w2021","Sat","weekend","sled",186,NA,NA,NA,9.2,NA,39,-1,23,23.6,-1,-1,1,-2,-2,-3,-2,-4
"975",2021-02-21,"w2021","Sun","weekend","no_sled",376,NA,NA,NA,9.2,NA,39,0,15,23.6,-1,-1,-1,1,-1,-2,-3,-2
"976",2021-02-21,"w2021","Sun","weekend","sled",137,NA,NA,NA,9.2,NA,39,0,15,23.6,-1,-1,-1,1,-1,-2,-3,-2
"977",2021-02-22,"w2021","Mon","weekday","no_sled",197,NA,NA,NA,9.2,NA,39,0,23,23.6,0,-1,-1,-1,0,-1,-2,-3
"978",2021-02-22,"w2021","Mon","weekday","sled",82,NA,NA,NA,9.2,NA,39,0,23,23.6,0,-1,-1,-1,0,-1,-2,-3
"979",2021-02-23,"w2021","Tue","weekday","no_sled",160,NA,NA,NA,9.2,NA,38,-1,28,24.2,0,0,-1,-1,-1,-1,-2,-3
"980",2021-02-23,"w2021","Tue","weekday","sled",125,NA,NA,NA,9.2,NA,38,-1,28,24.2,0,0,-1,-1,-1,-1,-2,-3
"981",2021-02-24,"w2021","Wed","weekday","no_sled",233,NA,NA,NA,9.2,NA,38,0,23,24.2,-1,0,0,-1,-1,-1,-1,-2
"982",2021-02-24,"w2021","Wed","weekday","sled",99,NA,NA,NA,9.2,NA,38,0,23,24.2,-1,0,0,-1,-1,-1,-1,-2
"983",2021-02-25,"w2021","Thu","weekday","no_sled",274,NA,NA,NA,9.2,NA,37,-1,20,24.9,0,-1,0,0,-1,-2,-2,-2
"984",2021-02-25,"w2021","Thu","weekday","sled",171,NA,NA,NA,9.2,NA,37,-1,20,24.9,0,-1,0,0,-1,-2,-2,-2
"985",2021-02-26,"w2021","Fri","weekday","no_sled",237,NA,NA,NA,9.2,NA,37,0,21,24.9,-1,0,-1,0,-1,-1,-2,-2
"986",2021-02-26,"w2021","Fri","weekday","sled",114,NA,NA,NA,9.2,NA,37,0,21,24.9,-1,0,-1,0,-1,-1,-2,-2
"987",2021-02-27,"w2021","Sat","weekend","no_sled",310,NA,NA,NA,9.2,NA,37,0,15,24.9,0,-1,0,-1,0,-1,-1,-2
"988",2021-02-27,"w2021","Sat","weekend","sled",137,NA,NA,NA,9.2,NA,37,0,15,24.9,0,-1,0,-1,0,-1,-1,-2
"989",2021-02-28,"w2021","Sun","weekend","no_sled",365,NA,NA,NA,9.2,NA,38,1,9,24.2,0,0,-1,0,1,1,0,0
"990",2021-02-28,"w2021","Sun","weekend","sled",169,NA,NA,NA,9.2,NA,38,1,9,24.2,0,0,-1,0,1,1,0,0
"991",2021-03-01,"w2021","Mon","weekday","no_sled",116,NA,NA,NA,9.2,NA,37,-1,20,24.9,1,0,0,-1,0,0,0,-1
"992",2021-03-01,"w2021","Mon","weekday","sled",77,NA,NA,NA,9.2,NA,37,-1,20,24.9,1,0,0,-1,0,0,0,-1
"993",2021-03-02,"w2021","Tue","weekday","no_sled",188,NA,NA,NA,9.2,NA,36,-1,27,25.6,-1,1,0,0,-2,-1,-1,-1
"994",2021-03-02,"w2021","Tue","weekday","sled",74,NA,NA,NA,9.2,NA,36,-1,27,25.6,-1,1,0,0,-2,-1,-1,-1
"995",2021-03-03,"w2021","Wed","weekday","no_sled",204,NA,NA,NA,9.2,NA,36,0,31,25.6,-1,-1,1,0,-1,-2,-1,-1
"996",2021-03-03,"w2021","Wed","weekday","sled",104,NA,NA,NA,9.2,NA,36,0,31,25.6,-1,-1,1,0,-1,-2,-1,-1
"997",2021-03-04,"w2021","Thu","weekday","no_sled",69,NA,NA,NA,9.2,NA,36,0,28,25.6,0,-1,-1,1,0,-1,-2,-1
"998",2021-03-04,"w2021","Thu","weekday","sled",49,NA,NA,NA,9.2,NA,36,0,28,25.6,0,-1,-1,1,0,-1,-2,-1
"999",2021-03-05,"w2021","Fri","weekday","no_sled",224,NA,NA,NA,9.4,NA,39,3,30,24.1,0,0,-1,-1,3,3,2,1
"1000",2021-03-05,"w2021","Fri","weekday","sled",102,NA,NA,NA,9.4,NA,39,3,30,24.1,0,0,-1,-1,3,3,2,1
"1001",2021-03-06,"w2021","Sat","weekend","no_sled",324,NA,NA,NA,9.4,NA,38,-1,32,24.7,3,0,0,-1,2,2,2,1
"1002",2021-03-06,"w2021","Sat","weekend","sled",216,NA,NA,NA,9.4,NA,38,-1,32,24.7,3,0,0,-1,2,2,2,1
"1003",2021-03-07,"w2021","Sun","weekend","no_sled",262,NA,NA,NA,9.4,NA,37,-1,35,25.4,-1,3,0,0,-2,1,1,1
"1004",2021-03-07,"w2021","Sun","weekend","sled",159,NA,NA,NA,9.4,NA,37,-1,35,25.4,-1,3,0,0,-2,1,1,1
"1005",2021-03-08,"w2021","Mon","weekday","no_sled",157,NA,NA,NA,9.5,NA,37,0,33,25.7,-1,-1,3,0,-1,-2,1,1
"1006",2021-03-08,"w2021","Mon","weekday","sled",70,NA,NA,NA,9.5,NA,37,0,33,25.7,-1,-1,3,0,-1,-2,1,1
"1007",2021-03-09,"w2021","Tue","weekday","no_sled",191,NA,NA,NA,9.5,NA,37,0,33,25.7,0,-1,-1,3,0,-1,-2,1
"1008",2021-03-09,"w2021","Tue","weekday","sled",106,NA,NA,NA,9.5,NA,37,0,33,25.7,0,-1,-1,3,0,-1,-2,1
"1009",2021-03-10,"w2021","Wed","weekday","no_sled",140,NA,NA,NA,9.7,NA,39,2,21,24.9,0,0,-1,-1,2,2,1,0
"1010",2021-03-10,"w2021","Wed","weekday","sled",134,NA,NA,NA,9.7,NA,39,2,21,24.9,0,0,-1,-1,2,2,1,0
"1011",2021-03-11,"w2021","Thu","weekday","no_sled",191,NA,NA,NA,9.8,NA,40,1,22,24.5,2,0,0,-1,3,3,3,2
"1012",2021-03-11,"w2021","Thu","weekday","sled",105,NA,NA,NA,9.8,NA,40,1,22,24.5,2,0,0,-1,3,3,3,2
"1013",2021-03-12,"w2021","Fri","weekday","no_sled",268,NA,NA,NA,9.8,NA,39,-1,29,25.1,1,2,0,0,0,2,2,2
"1014",2021-03-12,"w2021","Fri","weekday","sled",146,NA,NA,NA,9.8,NA,39,-1,29,25.1,1,2,0,0,0,2,2,2
"1015",2021-03-13,"w2021","Sat","weekend","no_sled",328,NA,NA,NA,9.8,NA,38,-1,27,25.8,-1,1,2,0,-2,-1,1,1
"1016",2021-03-13,"w2021","Sat","weekend","sled",164,NA,NA,NA,9.8,NA,38,-1,27,25.8,-1,1,2,0,-2,-1,1,1
"1017",2021-03-14,"w2021","Sun","weekend","no_sled",311,NA,NA,NA,10.2,NA,42,4,23,24.3,-1,-1,1,2,3,2,3,5
"1018",2021-03-14,"w2021","Sun","weekend","sled",208,NA,NA,NA,10.2,NA,42,4,23,24.3,-1,-1,1,2,3,2,3,5
"1019",2021-03-15,"w2021","Mon","weekday","no_sled",172,NA,NA,NA,10.2,NA,41,-1,26,24.9,4,-1,-1,1,3,2,1,2
"1020",2021-03-15,"w2021","Mon","weekday","sled",215,NA,NA,NA,10.2,NA,41,-1,26,24.9,4,-1,-1,1,3,2,1,2
"1021",2021-03-16,"w2021","Tue","weekday","no_sled",216,NA,NA,NA,10.3,NA,40,-1,26,25.8,-1,4,-1,-1,-2,2,1,0
"1022",2021-03-16,"w2021","Tue","weekday","sled",218,NA,NA,NA,10.3,NA,40,-1,26,25.8,-1,4,-1,-1,-2,2,1,0
"1023",2021-03-17,"w2021","Wed","weekday","no_sled",195,NA,NA,NA,10.3,NA,41,1,25,25.1,-1,-1,4,-1,0,-1,3,2
"1024",2021-03-17,"w2021","Wed","weekday","sled",218,NA,NA,NA,10.3,NA,41,1,25,25.1,-1,-1,4,-1,0,-1,3,2
"1025",2021-03-18,"w2021","Thu","weekday","no_sled",240,NA,NA,NA,10.3,NA,40,-1,29,25.8,1,-1,-1,4,0,-1,-2,2
"1026",2021-03-18,"w2021","Thu","weekday","sled",257,NA,NA,NA,10.3,NA,40,-1,29,25.8,1,-1,-1,4,0,-1,-2,2
"1027",2021-03-19,"w2021","Fri","weekday","no_sled",232,NA,NA,NA,10.3,NA,40,0,36,25.8,-1,1,-1,-1,-1,0,-1,-2
"1028",2021-03-19,"w2021","Fri","weekday","sled",214,NA,NA,NA,10.3,NA,40,0,36,25.8,-1,1,-1,-1,-1,0,-1,-2
"1029",2021-03-20,"w2021","Sat","weekend","no_sled",297,NA,NA,NA,10.4,NA,39,-1,37,26.7,0,-1,1,-1,-1,-2,-1,-2
"1030",2021-03-20,"w2021","Sat","weekend","sled",154,NA,NA,NA,10.4,NA,39,-1,37,26.7,0,-1,1,-1,-1,-2,-1,-2
"1031",2021-03-21,"w2021","Sun","weekend","no_sled",282,NA,NA,NA,10.4,NA,38,-1,28,27.4,-1,0,-1,1,-2,-2,-3,-2
"1032",2021-03-21,"w2021","Sun","weekend","sled",70,NA,NA,NA,10.4,NA,38,-1,28,27.4,-1,0,-1,1,-2,-2,-3,-2
"1033",2021-03-22,"w2021","Mon","weekday","no_sled",186,NA,NA,NA,10.5,NA,41,3,26,25.6,-1,-1,0,-1,2,1,1,0
"1034",2021-03-22,"w2021","Mon","weekday","sled",50,NA,NA,NA,10.5,NA,41,3,26,25.6,-1,-1,0,-1,2,1,1,0
"1035",2021-03-23,"w2021","Tue","weekday","no_sled",223,NA,NA,NA,10.6,NA,41,0,24,25.9,3,-1,-1,0,3,2,1,1
"1036",2021-03-23,"w2021","Tue","weekday","sled",15,NA,NA,NA,10.6,NA,41,0,24,25.9,3,-1,-1,0,3,2,1,1
"1037",2021-03-24,"w2021","Wed","weekday","no_sled",198,NA,NA,NA,10.8,NA,41,0,24,26.3,0,3,-1,-1,0,3,2,1
"1038",2021-03-24,"w2021","Wed","weekday","sled",22,NA,NA,NA,10.8,NA,41,0,24,26.3,0,3,-1,-1,0,3,2,1
"1039",2021-03-25,"w2021","Thu","weekday","no_sled",139,NA,NA,NA,10.9,NA,43,2,23,25.3,0,0,3,-1,2,2,5,4
"1040",2021-03-25,"w2021","Thu","weekday","sled",16,NA,NA,NA,10.9,NA,43,2,23,25.3,0,0,3,-1,2,2,5,4
"1041",2021-03-26,"w2021","Fri","weekday","no_sled",195,NA,NA,NA,11,NA,44,1,23,25,2,0,0,3,3,3,3,6
"1042",2021-03-26,"w2021","Fri","weekday","sled",15,NA,NA,NA,11,NA,44,1,23,25,2,0,0,3,3,3,3,6
"1043",2021-03-27,"w2021","Sat","weekend","no_sled",352,NA,NA,NA,11,NA,42,-2,25,26.2,1,2,0,0,-1,1,1,1
"1044",2021-03-27,"w2021","Sat","weekend","sled",18,NA,NA,NA,11,NA,42,-2,25,26.2,1,2,0,0,-1,1,1,1
"1045",2021-03-28,"w2021","Sun","weekend","no_sled",304,NA,NA,NA,11,NA,42,0,31,26.2,-2,1,2,0,-2,-1,1,1
"1046",2021-03-28,"w2021","Sun","weekend","sled",9,NA,NA,NA,11,NA,42,0,31,26.2,-2,1,2,0,-2,-1,1,1
"1047",2021-03-29,"w2021","Mon","weekday","no_sled",121,NA,NA,NA,11.1,NA,40,-2,37,27.8,0,-2,1,2,-2,-4,-3,-1
"1048",2021-03-29,"w2021","Mon","weekday","sled",12,NA,NA,NA,11.1,NA,40,-2,37,27.8,0,-2,1,2,-2,-4,-3,-1
"1049",2021-03-30,"w2021","Tue","weekday","no_sled",116,NA,NA,NA,11.1,NA,39,-1,23,28.5,-2,0,-2,1,-3,-3,-5,-4
"1050",2021-03-30,"w2021","Tue","weekday","sled",6,NA,NA,NA,11.1,NA,39,-1,23,28.5,-2,0,-2,1,-3,-3,-5,-4
"1051",2021-03-31,"w2021","Wed","weekday","no_sled",187,NA,NA,NA,11.1,NA,39,0,26,28.5,-1,-2,0,-2,-1,-3,-3,-5
"1052",2021-03-31,"w2021","Wed","weekday","sled",21,NA,NA,NA,11.1,NA,39,0,26,28.5,-1,-2,0,-2,-1,-3,-3,-5
"1053",2021-04-01,"w2021","Thu","weekday","no_sled",175,NA,NA,NA,11.1,NA,38,-1,36,29.2,0,-1,-2,0,-1,-2,-4,-4
"1054",2021-04-01,"w2021","Thu","weekday","sled",15,NA,NA,NA,11.1,NA,38,-1,36,29.2,0,-1,-2,0,-1,-2,-4,-4
"1055",2021-04-02,"w2021","Fri","weekday","no_sled",177,NA,NA,NA,11.1,NA,37,-1,42,30,-1,0,-1,-2,-2,-2,-3,-5
"1056",2021-04-02,"w2021","Fri","weekday","sled",10,NA,NA,NA,11.1,NA,37,-1,42,30,-1,0,-1,-2,-2,-2,-3,-5
"1057",2021-04-03,"w2021","Sat","weekend","no_sled",221,NA,NA,NA,10.8,NA,35,-2,45,30.9,-1,-1,0,-1,-3,-4,-4,-5
"1058",2021-04-03,"w2021","Sat","weekend","sled",17,NA,NA,NA,10.8,NA,35,-2,45,30.9,-1,-1,0,-1,-3,-4,-4,-5
"1059",2021-04-04,"w2021","Sun","weekend","no_sled",186,NA,NA,NA,10.7,NA,34,-1,44,31.5,-2,-1,-1,0,-3,-4,-5,-5
"1060",2021-04-04,"w2021","Sun","weekend","sled",4,NA,NA,NA,10.7,NA,34,-1,44,31.5,-2,-1,-1,0,-3,-4,-5,-5
"1061",2021-04-05,"w2021","Mon","weekday","no_sled",115,NA,NA,NA,10.6,NA,33,-1,44,32.1,-1,-2,-1,-1,-2,-4,-5,-6
"1062",2021-04-05,"w2021","Mon","weekday","sled",5,NA,NA,NA,10.6,NA,33,-1,44,32.1,-1,-2,-1,-1,-2,-4,-5,-6
"1063",2021-04-06,"w2021","Tue","weekday","no_sled",63,NA,NA,NA,10.3,NA,31,-2,32,33.2,-1,-1,-2,-1,-3,-4,-6,-7
"1064",2021-04-06,"w2021","Tue","weekday","sled",4,NA,NA,NA,10.3,NA,31,-2,32,33.2,-1,-1,-2,-1,-3,-4,-6,-7
"1065",2021-04-07,"w2021","Wed","weekday","no_sled",95,NA,NA,NA,10,NA,31,0,33,32.3,-2,-1,-1,-2,-2,-3,-4,-6
"1066",2021-04-07,"w2021","Wed","weekday","sled",5,NA,NA,NA,10,NA,31,0,33,32.3,-2,-1,-1,-2,-2,-3,-4,-6
"1067",2021-04-08,"w2021","Thu","weekday","no_sled",86,NA,NA,NA,9.9,NA,29,-2,39,34.1,0,-2,-1,-1,-2,-4,-5,-6
"1068",2021-04-08,"w2021","Thu","weekday","sled",7,NA,NA,NA,9.9,NA,29,-2,39,34.1,0,-2,-1,-1,-2,-4,-5,-6
"1069",2021-04-09,"w2021","Fri","weekday","no_sled",99,NA,NA,NA,9.6,NA,28,-1,33,34.3,-2,0,-2,-1,-3,-3,-5,-6
"1070",2021-04-09,"w2021","Fri","weekday","sled",16,NA,NA,NA,9.6,NA,28,-1,33,34.3,-2,0,-2,-1,-3,-3,-5,-6
"1071",2021-04-10,"w2021","Sat","weekend","no_sled",165,NA,NA,NA,9.5,NA,26,-2,37,36.5,-1,-2,0,-2,-3,-5,-5,-7
"1072",2021-04-10,"w2021","Sat","weekend","sled",16,NA,NA,NA,9.5,NA,26,-2,37,36.5,-1,-2,0,-2,-3,-5,-5,-7
"1073",2021-04-11,"w2021","Sun","weekend","no_sled",148,NA,NA,NA,9.2,NA,26,0,39,35.4,-2,-1,-2,0,-2,-3,-5,-5
"1074",2021-04-11,"w2021","Sun","weekend","sled",11,NA,NA,NA,9.2,NA,26,0,39,35.4,-2,-1,-2,0,-2,-3,-5,-5
"1075",2021-04-12,"w2021","Mon","weekday","no_sled",71,NA,NA,NA,8.8,NA,24,-2,38,36.7,0,-2,-1,-2,-2,-4,-5,-7
"1076",2021-04-12,"w2021","Mon","weekday","sled",15,NA,NA,NA,8.8,NA,24,-2,38,36.7,0,-2,-1,-2,-2,-4,-5,-7
"1077",2021-04-13,"w2021","Tue","weekday","no_sled",49,NA,NA,NA,8.4,NA,23,-1,35,36.5,-2,0,-2,-1,-3,-3,-5,-6
"1078",2021-04-13,"w2021","Tue","weekday","sled",11,NA,NA,NA,8.4,NA,23,-1,35,36.5,-2,0,-2,-1,-3,-3,-5,-6
"1079",2021-04-14,"w2021","Wed","weekday","no_sled",62,NA,NA,NA,8.4,NA,23,0,41,36.5,-1,-2,0,-2,-1,-3,-3,-5
"1080",2021-04-14,"w2021","Wed","weekday","sled",12,NA,NA,NA,8.4,NA,23,0,41,36.5,-1,-2,0,-2,-1,-3,-3,-5
"1081",2021-04-15,"w2021","Thu","weekday","no_sled",47,NA,NA,NA,8.1,NA,22,-1,33,36.8,0,-1,-2,0,-1,-2,-4,-4
"1082",2021-04-15,"w2021","Thu","weekday","sled",8,NA,NA,NA,8.1,NA,22,-1,33,36.8,0,-1,-2,0,-1,-2,-4,-4
"1083",2021-12-30,"w2021","Thu","weekday","no_sled",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",2021-12-30,"w2021","Thu","weekday","sled",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",2021-12-31,"w2021","Fri","weekday","no_sled",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",2021-12-31,"w2021","Fri","weekday","sled",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
